task_number,video_id,smile_start,smile_end,manifest_AU12_mean_r,manifest_AU12_peak_r,annotator,label_fine,label_binary,n_annotators,consensus_label_binary,consensus_label_fine,consensus_binary,consensus_agreement,AU01_r_mean,AU01_r_peak,AU01_r_std,AU01_r_mass,AU02_r_mean,AU02_r_peak,AU02_r_std,AU02_r_mass,AU04_r_mean,AU04_r_peak,AU04_r_std,AU04_r_mass,AU05_r_mean,AU05_r_peak,AU05_r_std,AU05_r_mass,AU06_r_mean,AU06_r_peak,AU06_r_std,AU06_r_mass,AU07_r_mean,AU07_r_peak,AU07_r_std,AU07_r_mass,AU09_r_mean,AU09_r_peak,AU09_r_std,AU09_r_mass,AU10_r_mean,AU10_r_peak,AU10_r_std,AU10_r_mass,AU12_r_mean,AU12_r_peak,AU12_r_std,AU12_r_mass,AU14_r_mean,AU14_r_peak,AU14_r_std,AU14_r_mass,AU15_r_mean,AU15_r_peak,AU15_r_std,AU15_r_mass,AU17_r_mean,AU17_r_peak,AU17_r_std,AU17_r_mass,AU20_r_mean,AU20_r_peak,AU20_r_std,AU20_r_mass,AU23_r_mean,AU23_r_peak,AU23_r_std,AU23_r_mass,AU25_r_mean,AU25_r_peak,AU25_r_std,AU25_r_mass,AU26_r_mean,AU26_r_peak,AU26_r_std,AU26_r_mass,AU45_r_mean,AU45_r_peak,AU45_r_std,AU45_r_mass,AU01_c_mean,AU02_c_mean,AU04_c_mean,AU05_c_mean,AU06_c_mean,AU07_c_mean,AU09_c_mean,AU10_c_mean,AU12_c_mean,AU14_c_mean,AU15_c_mean,AU17_c_mean,AU20_c_mean,AU23_c_mean,AU25_c_mean,AU26_c_mean,AU28_c_mean,AU45_c_mean
45,895.3,1534.9,1535.733,1.5548,2.19,Julia,not_a_smile,0,4,smile,genuine,1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7391999999999999,1.91,0.07177297541554205,1.4493333333333331,0.0,0.0,0.0,0.0,0.8188,1.19,0.23341499523381098,0.6823333333333333,0.068,0.67,0.1540129864654277,0.05666666666666667,0.0236,0.17,0.047989998958116266,0.019666666666666666,1.672,2.05,0.20173249614278801,1.3933333333333333,0.4204,1.08,0.36458721864596405,0.35033333333333333,0.9612,1.35,0.26509349294164125,0.801,0.2924,0.76,0.22821533690793,0.24366666666666667,0.4864,1.05,0.2748509414209819,0.4053333333333333,0.0048,0.03,0.008997777503361594,0.004,0.1696,0.77,0.2684545399131853,0.14133333333333334,0.6112000000000001,1.24,0.4660928662831046,0.5093333333333334,0.7152,1.58,0.4139383528981097,0.596,0.0,0.0,0.0,0.0,0.0,0.16,1.0,1.0,0.48,0.24,0.0,1.0,0.0,0.72,0.0,0.0,0.0,1.0,0.56,0.16,0.0,0.0
45,895.3,1534.9,1535.733,1.5548,2.19,Leonard,polite,1,4,smile,genuine,1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7391999999999999,1.91,0.07177297541554205,1.4493333333333331,0.0,0.0,0.0,0.0,0.8188,1.19,0.23341499523381098,0.6823333333333333,0.068,0.67,0.1540129864654277,0.05666666666666667,0.0236,0.17,0.047989998958116266,0.019666666666666666,1.672,2.05,0.20173249614278801,1.3933333333333333,0.4204,1.08,0.36458721864596405,0.35033333333333333,0.9612,1.35,0.26509349294164125,0.801,0.2924,0.76,0.22821533690793,0.24366666666666667,0.4864,1.05,0.2748509414209819,0.4053333333333333,0.0048,0.03,0.008997777503361594,0.004,0.1696,0.77,0.2684545399131853,0.14133333333333334,0.6112000000000001,1.24,0.4660928662831046,0.5093333333333334,0.7152,1.58,0.4139383528981097,0.596,0.0,0.0,0.0,0.0,0.0,0.16,1.0,1.0,0.48,0.24,0.0,1.0,0.0,0.72,0.0,0.0,0.0,1.0,0.56,0.16,0.0,0.0
45,895.3,1534.9,1535.733,1.5548,2.19,Marcus,genuine,1,4,smile,genuine,1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7391999999999999,1.91,0.07177297541554205,1.4493333333333331,0.0,0.0,0.0,0.0,0.8188,1.19,0.23341499523381098,0.6823333333333333,0.068,0.67,0.1540129864654277,0.05666666666666667,0.0236,0.17,0.047989998958116266,0.019666666666666666,1.672,2.05,0.20173249614278801,1.3933333333333333,0.4204,1.08,0.36458721864596405,0.35033333333333333,0.9612,1.35,0.26509349294164125,0.801,0.2924,0.76,0.22821533690793,0.24366666666666667,0.4864,1.05,0.2748509414209819,0.4053333333333333,0.0048,0.03,0.008997777503361594,0.004,0.1696,0.77,0.2684545399131853,0.14133333333333334,0.6112000000000001,1.24,0.4660928662831046,0.5093333333333334,0.7152,1.58,0.4139383528981097,0.596,0.0,0.0,0.0,0.0,0.0,0.16,1.0,1.0,0.48,0.24,0.0,1.0,0.0,0.72,0.0,0.0,0.0,1.0,0.56,0.16,0.0,0.0
46,895.3,1846.5,1848.433,1.8057,2.39,Christina,polite,1,4,smile,polite,1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083448275862069,2.56,0.2530200463922527,4.0280000000000005,0.0,0.0,0.0,0.0,0.9396551724137931,1.31,0.15788434786524072,1.8166666666666667,0.02310344827586207,0.2,0.04654278330487516,0.04466666666666667,0.01913793103448276,0.13,0.03281528674254186,0.037000000000000005,2.076206896551724,2.49,0.19200240287834489,4.013999999999999,0.8360344827586206,1.22,0.16042980692150194,1.6163333333333332,0.97,1.4,0.24586932329579272,1.8753333333333333,0.14551724137931038,0.43,0.13783013550910764,0.2813333333333334,0.8493103448275862,1.54,0.31715253628545187,1.642,0.08448275862068966,0.32,0.11199095428053943,0.16333333333333336,0.12689655172413794,0.55,0.14304818209925807,0.24533333333333335,0.6782758620689655,1.18,0.3019256469959318,1.3113333333333332,0.6093103448275863,1.15,0.2521894612701791,1.1780000000000002,0.006551724137931035,0.12,0.023382260011261636,0.012666666666666666,0.0,0.1724137931034483,1.0,0.8620689655172413,0.22413793103448276,0.0,0.0,1.0,0.0,0.6551724137931034,0.0,0.2413793103448276,0.0,1.0,0.4827586206896552,0.0,0.0,0.29310344827586204
46,895.3,1846.5,1848.433,1.8057,2.39,Julia,not_a_smile,0,4,smile,polite,1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083448275862069,2.56,0.2530200463922527,4.0280000000000005,0.0,0.0,0.0,0.0,0.9396551724137931,1.31,0.15788434786524072,1.8166666666666667,0.02310344827586207,0.2,0.04654278330487516,0.04466666666666667,0.01913793103448276,0.13,0.03281528674254186,0.037000000000000005,2.076206896551724,2.49,0.19200240287834489,4.013999999999999,0.8360344827586206,1.22,0.16042980692150194,1.6163333333333332,0.97,1.4,0.24586932329579272,1.8753333333333333,0.14551724137931038,0.43,0.13783013550910764,0.2813333333333334,0.8493103448275862,1.54,0.31715253628545187,1.642,0.08448275862068966,0.32,0.11199095428053943,0.16333333333333336,0.12689655172413794,0.55,0.14304818209925807,0.24533333333333335,0.6782758620689655,1.18,0.3019256469959318,1.3113333333333332,0.6093103448275863,1.15,0.2521894612701791,1.1780000000000002,0.006551724137931035,0.12,0.023382260011261636,0.012666666666666666,0.0,0.1724137931034483,1.0,0.8620689655172413,0.22413793103448276,0.0,0.0,1.0,0.0,0.6551724137931034,0.0,0.2413793103448276,0.0,1.0,0.4827586206896552,0.0,0.0,0.29310344827586204
46,895.3,1846.5,1848.433,1.8057,2.39,Leonard,polite,1,4,smile,polite,1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083448275862069,2.56,0.2530200463922527,4.0280000000000005,0.0,0.0,0.0,0.0,0.9396551724137931,1.31,0.15788434786524072,1.8166666666666667,0.02310344827586207,0.2,0.04654278330487516,0.04466666666666667,0.01913793103448276,0.13,0.03281528674254186,0.037000000000000005,2.076206896551724,2.49,0.19200240287834489,4.013999999999999,0.8360344827586206,1.22,0.16042980692150194,1.6163333333333332,0.97,1.4,0.24586932329579272,1.8753333333333333,0.14551724137931038,0.43,0.13783013550910764,0.2813333333333334,0.8493103448275862,1.54,0.31715253628545187,1.642,0.08448275862068966,0.32,0.11199095428053943,0.16333333333333336,0.12689655172413794,0.55,0.14304818209925807,0.24533333333333335,0.6782758620689655,1.18,0.3019256469959318,1.3113333333333332,0.6093103448275863,1.15,0.2521894612701791,1.1780000000000002,0.006551724137931035,0.12,0.023382260011261636,0.012666666666666666,0.0,0.1724137931034483,1.0,0.8620689655172413,0.22413793103448276,0.0,0.0,1.0,0.0,0.6551724137931034,0.0,0.2413793103448276,0.0,1.0,0.4827586206896552,0.0,0.0,0.29310344827586204
46,895.3,1846.5,1848.433,1.8057,2.39,Marcus,genuine,1,4,smile,polite,1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.083448275862069,2.56,0.2530200463922527,4.0280000000000005,0.0,0.0,0.0,0.0,0.9396551724137931,1.31,0.15788434786524072,1.8166666666666667,0.02310344827586207,0.2,0.04654278330487516,0.04466666666666667,0.01913793103448276,0.13,0.03281528674254186,0.037000000000000005,2.076206896551724,2.49,0.19200240287834489,4.013999999999999,0.8360344827586206,1.22,0.16042980692150194,1.6163333333333332,0.97,1.4,0.24586932329579272,1.8753333333333333,0.14551724137931038,0.43,0.13783013550910764,0.2813333333333334,0.8493103448275862,1.54,0.31715253628545187,1.642,0.08448275862068966,0.32,0.11199095428053943,0.16333333333333336,0.12689655172413794,0.55,0.14304818209925807,0.24533333333333335,0.6782758620689655,1.18,0.3019256469959318,1.3113333333333332,0.6093103448275863,1.15,0.2521894612701791,1.1780000000000002,0.006551724137931035,0.12,0.023382260011261636,0.012666666666666666,0.0,0.1724137931034483,1.0,0.8620689655172413,0.22413793103448276,0.0,0.0,1.0,0.0,0.6551724137931034,0.0,0.2413793103448276,0.0,1.0,0.4827586206896552,0.0,0.0,0.29310344827586204
47,895.3,1862.8,1864.433,2.3818,3.04,Christina,not_a_smile,0,4,smile,genuine,1,0.75,0.0373469387755102,0.19,0.05224649232261109,0.06099999999999999,0.0,0.0,0.0,0.0,1.7777551020408167,2.01,0.10398715199529039,2.903666666666667,0.0,0.0,0.0,0.0,0.6712244897959182,0.95,0.1975217131237777,1.0963333333333332,0.23571428571428574,0.98,0.20273638256693477,0.385,0.008979591836734692,0.12,0.027273736934347936,0.014666666666666665,1.593469387755102,2.01,0.22305440921679565,2.6026666666666665,0.6593877551020408,0.93,0.18954734655161057,1.0770000000000002,0.6157142857142858,1.08,0.23980434201444226,1.0056666666666667,0.038979591836734696,0.53,0.10593114625440517,0.06366666666666668,0.5438775510204082,1.3,0.4409443313770961,0.8883333333333334,0.2042857142857143,0.84,0.242562846895145,0.33366666666666667,0.1026530612244898,0.44,0.1382658709228618,0.16766666666666669,0.7440816326530613,1.59,0.4735576096555102,1.2153333333333334,0.9571428571428571,2.4,0.3961858974094389,1.5633333333333332,0.3516326530612245,1.4,0.38544618692550353,0.5743333333333334,0.0,0.0,1.0,0.8571428571428571,0.14285714285714285,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.16326530612244897,0.10204081632653061,1.0,0.6938775510204082,0.4897959183673469,0.0,0.4489795918367347
47,895.3,1862.8,1864.433,2.3818,3.04,Julia,genuine,1,4,smile,genuine,1,0.75,0.0373469387755102,0.19,0.05224649232261109,0.06099999999999999,0.0,0.0,0.0,0.0,1.7777551020408167,2.01,0.10398715199529039,2.903666666666667,0.0,0.0,0.0,0.0,0.6712244897959182,0.95,0.1975217131237777,1.0963333333333332,0.23571428571428574,0.98,0.20273638256693477,0.385,0.008979591836734692,0.12,0.027273736934347936,0.014666666666666665,1.593469387755102,2.01,0.22305440921679565,2.6026666666666665,0.6593877551020408,0.93,0.18954734655161057,1.0770000000000002,0.6157142857142858,1.08,0.23980434201444226,1.0056666666666667,0.038979591836734696,0.53,0.10593114625440517,0.06366666666666668,0.5438775510204082,1.3,0.4409443313770961,0.8883333333333334,0.2042857142857143,0.84,0.242562846895145,0.33366666666666667,0.1026530612244898,0.44,0.1382658709228618,0.16766666666666669,0.7440816326530613,1.59,0.4735576096555102,1.2153333333333334,0.9571428571428571,2.4,0.3961858974094389,1.5633333333333332,0.3516326530612245,1.4,0.38544618692550353,0.5743333333333334,0.0,0.0,1.0,0.8571428571428571,0.14285714285714285,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.16326530612244897,0.10204081632653061,1.0,0.6938775510204082,0.4897959183673469,0.0,0.4489795918367347
47,895.3,1862.8,1864.433,2.3818,3.04,Leonard,genuine,1,4,smile,genuine,1,0.75,0.0373469387755102,0.19,0.05224649232261109,0.06099999999999999,0.0,0.0,0.0,0.0,1.7777551020408167,2.01,0.10398715199529039,2.903666666666667,0.0,0.0,0.0,0.0,0.6712244897959182,0.95,0.1975217131237777,1.0963333333333332,0.23571428571428574,0.98,0.20273638256693477,0.385,0.008979591836734692,0.12,0.027273736934347936,0.014666666666666665,1.593469387755102,2.01,0.22305440921679565,2.6026666666666665,0.6593877551020408,0.93,0.18954734655161057,1.0770000000000002,0.6157142857142858,1.08,0.23980434201444226,1.0056666666666667,0.038979591836734696,0.53,0.10593114625440517,0.06366666666666668,0.5438775510204082,1.3,0.4409443313770961,0.8883333333333334,0.2042857142857143,0.84,0.242562846895145,0.33366666666666667,0.1026530612244898,0.44,0.1382658709228618,0.16766666666666669,0.7440816326530613,1.59,0.4735576096555102,1.2153333333333334,0.9571428571428571,2.4,0.3961858974094389,1.5633333333333332,0.3516326530612245,1.4,0.38544618692550353,0.5743333333333334,0.0,0.0,1.0,0.8571428571428571,0.14285714285714285,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.16326530612244897,0.10204081632653061,1.0,0.6938775510204082,0.4897959183673469,0.0,0.4489795918367347
47,895.3,1862.8,1864.433,2.3818,3.04,Marcus,genuine,1,4,smile,genuine,1,0.75,0.0373469387755102,0.19,0.05224649232261109,0.06099999999999999,0.0,0.0,0.0,0.0,1.7777551020408167,2.01,0.10398715199529039,2.903666666666667,0.0,0.0,0.0,0.0,0.6712244897959182,0.95,0.1975217131237777,1.0963333333333332,0.23571428571428574,0.98,0.20273638256693477,0.385,0.008979591836734692,0.12,0.027273736934347936,0.014666666666666665,1.593469387755102,2.01,0.22305440921679565,2.6026666666666665,0.6593877551020408,0.93,0.18954734655161057,1.0770000000000002,0.6157142857142858,1.08,0.23980434201444226,1.0056666666666667,0.038979591836734696,0.53,0.10593114625440517,0.06366666666666668,0.5438775510204082,1.3,0.4409443313770961,0.8883333333333334,0.2042857142857143,0.84,0.242562846895145,0.33366666666666667,0.1026530612244898,0.44,0.1382658709228618,0.16766666666666669,0.7440816326530613,1.59,0.4735576096555102,1.2153333333333334,0.9571428571428571,2.4,0.3961858974094389,1.5633333333333332,0.3516326530612245,1.4,0.38544618692550353,0.5743333333333334,0.0,0.0,1.0,0.8571428571428571,0.14285714285714285,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.16326530612244897,0.10204081632653061,1.0,0.6938775510204082,0.4897959183673469,0.0,0.4489795918367347
48,895.3,1879.0,1881.867,2.1077,2.62,Christina,genuine,1,4,smile,genuine,1,1.0,0.022790697674418603,0.38,0.07080354679709297,0.06533333333333333,0.0,0.0,0.0,0.0,1.9579069767441863,2.42,0.23583161256754523,5.612666666666668,0.0,0.0,0.0,0.0,1.0883720930232557,1.85,0.3785064297482085,3.1199999999999997,0.21151162790697672,0.64,0.14157352795731323,0.6063333333333333,0.010813953488372092,0.14,0.027117964365834576,0.030999999999999996,1.8320930232558132,2.19,0.18664801021914726,5.251999999999998,1.0754651162790696,2.2,0.5139963283208471,3.0829999999999997,0.9211627906976739,1.46,0.24244116334738883,2.6406666666666654,0.0052325581395348845,0.08,0.015606106749427504,0.015000000000000003,0.4476744186046512,1.02,0.34224523513629684,1.2833333333333334,0.05174418604651163,0.45,0.10269838272843032,0.14833333333333334,0.2853488372093023,0.8,0.21431718329799748,0.818,0.7547674418604653,1.51,0.344672836935786,2.163666666666667,0.4411627906976744,1.66,0.438399357612443,1.2646666666666666,0.10348837209302326,0.71,0.18570899617450046,0.2966666666666667,0.0,0.0,1.0,0.7325581395348837,0.47674418604651164,0.47674418604651164,0.0,1.0,0.0,0.5348837209302325,0.0,0.0,0.0,1.0,0.6046511627906976,0.11627906976744186,0.0,0.06976744186046512
48,895.3,1879.0,1881.867,2.1077,2.62,Julia,genuine,1,4,smile,genuine,1,1.0,0.022790697674418603,0.38,0.07080354679709297,0.06533333333333333,0.0,0.0,0.0,0.0,1.9579069767441863,2.42,0.23583161256754523,5.612666666666668,0.0,0.0,0.0,0.0,1.0883720930232557,1.85,0.3785064297482085,3.1199999999999997,0.21151162790697672,0.64,0.14157352795731323,0.6063333333333333,0.010813953488372092,0.14,0.027117964365834576,0.030999999999999996,1.8320930232558132,2.19,0.18664801021914726,5.251999999999998,1.0754651162790696,2.2,0.5139963283208471,3.0829999999999997,0.9211627906976739,1.46,0.24244116334738883,2.6406666666666654,0.0052325581395348845,0.08,0.015606106749427504,0.015000000000000003,0.4476744186046512,1.02,0.34224523513629684,1.2833333333333334,0.05174418604651163,0.45,0.10269838272843032,0.14833333333333334,0.2853488372093023,0.8,0.21431718329799748,0.818,0.7547674418604653,1.51,0.344672836935786,2.163666666666667,0.4411627906976744,1.66,0.438399357612443,1.2646666666666666,0.10348837209302326,0.71,0.18570899617450046,0.2966666666666667,0.0,0.0,1.0,0.7325581395348837,0.47674418604651164,0.47674418604651164,0.0,1.0,0.0,0.5348837209302325,0.0,0.0,0.0,1.0,0.6046511627906976,0.11627906976744186,0.0,0.06976744186046512
48,895.3,1879.0,1881.867,2.1077,2.62,Leonard,genuine,1,4,smile,genuine,1,1.0,0.022790697674418603,0.38,0.07080354679709297,0.06533333333333333,0.0,0.0,0.0,0.0,1.9579069767441863,2.42,0.23583161256754523,5.612666666666668,0.0,0.0,0.0,0.0,1.0883720930232557,1.85,0.3785064297482085,3.1199999999999997,0.21151162790697672,0.64,0.14157352795731323,0.6063333333333333,0.010813953488372092,0.14,0.027117964365834576,0.030999999999999996,1.8320930232558132,2.19,0.18664801021914726,5.251999999999998,1.0754651162790696,2.2,0.5139963283208471,3.0829999999999997,0.9211627906976739,1.46,0.24244116334738883,2.6406666666666654,0.0052325581395348845,0.08,0.015606106749427504,0.015000000000000003,0.4476744186046512,1.02,0.34224523513629684,1.2833333333333334,0.05174418604651163,0.45,0.10269838272843032,0.14833333333333334,0.2853488372093023,0.8,0.21431718329799748,0.818,0.7547674418604653,1.51,0.344672836935786,2.163666666666667,0.4411627906976744,1.66,0.438399357612443,1.2646666666666666,0.10348837209302326,0.71,0.18570899617450046,0.2966666666666667,0.0,0.0,1.0,0.7325581395348837,0.47674418604651164,0.47674418604651164,0.0,1.0,0.0,0.5348837209302325,0.0,0.0,0.0,1.0,0.6046511627906976,0.11627906976744186,0.0,0.06976744186046512
48,895.3,1879.0,1881.867,2.1077,2.62,Marcus,polite,1,4,smile,genuine,1,1.0,0.022790697674418603,0.38,0.07080354679709297,0.06533333333333333,0.0,0.0,0.0,0.0,1.9579069767441863,2.42,0.23583161256754523,5.612666666666668,0.0,0.0,0.0,0.0,1.0883720930232557,1.85,0.3785064297482085,3.1199999999999997,0.21151162790697672,0.64,0.14157352795731323,0.6063333333333333,0.010813953488372092,0.14,0.027117964365834576,0.030999999999999996,1.8320930232558132,2.19,0.18664801021914726,5.251999999999998,1.0754651162790696,2.2,0.5139963283208471,3.0829999999999997,0.9211627906976739,1.46,0.24244116334738883,2.6406666666666654,0.0052325581395348845,0.08,0.015606106749427504,0.015000000000000003,0.4476744186046512,1.02,0.34224523513629684,1.2833333333333334,0.05174418604651163,0.45,0.10269838272843032,0.14833333333333334,0.2853488372093023,0.8,0.21431718329799748,0.818,0.7547674418604653,1.51,0.344672836935786,2.163666666666667,0.4411627906976744,1.66,0.438399357612443,1.2646666666666666,0.10348837209302326,0.71,0.18570899617450046,0.2966666666666667,0.0,0.0,1.0,0.7325581395348837,0.47674418604651164,0.47674418604651164,0.0,1.0,0.0,0.5348837209302325,0.0,0.0,0.0,1.0,0.6046511627906976,0.11627906976744186,0.0,0.06976744186046512
49,18068.1,85.967,89.633,1.7686,2.15,Christina,polite,1,4,smile,polite,1,0.75,0.45809090909090905,1.66,0.44074007069627263,1.6796666666666664,0.06109090909090909,0.84,0.16950916014157122,0.224,0.0008181818181818182,0.09,0.008542068961835908,0.003,0.017090909090909094,0.2,0.04200314824879103,0.06266666666666668,0.8274545454545454,1.28,0.2652903601841039,3.034,0.37490909090909097,1.15,0.305023830528178,1.374666666666667,0.0,0.0,0.0,0.0,1.054909090909091,1.38,0.21751382591184842,3.8680000000000003,1.7681818181818185,2.15,0.2796139605637543,6.483333333333334,1.6507272727272728,2.5,0.593410342605135,6.052666666666667,0.003363636363636364,0.15,0.020372765810681173,0.012333333333333333,0.542,0.95,0.27646732504616495,1.9873333333333334,0.07472727272727274,0.35,0.08498886655331114,0.274,0.10736363636363637,0.45,0.13820720460583333,0.39366666666666666,0.6410909090909092,1.06,0.23392052051360387,2.350666666666667,0.6631818181818183,1.08,0.2828199935653959,2.431666666666667,0.10963636363636363,0.9,0.21035436453205805,0.40199999999999997,0.6818181818181818,0.9363636363636364,0.0,0.7909090909090909,0.9363636363636364,0.17272727272727273,0.0,0.9727272727272728,1.0,1.0,0.0,0.6818181818181818,0.0,0.0,0.4,0.05454545454545454,0.0,0.07272727272727272
49,18068.1,85.967,89.633,1.7686,2.15,Julia,polite,1,4,smile,polite,1,0.75,0.45809090909090905,1.66,0.44074007069627263,1.6796666666666664,0.06109090909090909,0.84,0.16950916014157122,0.224,0.0008181818181818182,0.09,0.008542068961835908,0.003,0.017090909090909094,0.2,0.04200314824879103,0.06266666666666668,0.8274545454545454,1.28,0.2652903601841039,3.034,0.37490909090909097,1.15,0.305023830528178,1.374666666666667,0.0,0.0,0.0,0.0,1.054909090909091,1.38,0.21751382591184842,3.8680000000000003,1.7681818181818185,2.15,0.2796139605637543,6.483333333333334,1.6507272727272728,2.5,0.593410342605135,6.052666666666667,0.003363636363636364,0.15,0.020372765810681173,0.012333333333333333,0.542,0.95,0.27646732504616495,1.9873333333333334,0.07472727272727274,0.35,0.08498886655331114,0.274,0.10736363636363637,0.45,0.13820720460583333,0.39366666666666666,0.6410909090909092,1.06,0.23392052051360387,2.350666666666667,0.6631818181818183,1.08,0.2828199935653959,2.431666666666667,0.10963636363636363,0.9,0.21035436453205805,0.40199999999999997,0.6818181818181818,0.9363636363636364,0.0,0.7909090909090909,0.9363636363636364,0.17272727272727273,0.0,0.9727272727272728,1.0,1.0,0.0,0.6818181818181818,0.0,0.0,0.4,0.05454545454545454,0.0,0.07272727272727272
49,18068.1,85.967,89.633,1.7686,2.15,Leonard,not_a_smile,0,4,smile,polite,1,0.75,0.45809090909090905,1.66,0.44074007069627263,1.6796666666666664,0.06109090909090909,0.84,0.16950916014157122,0.224,0.0008181818181818182,0.09,0.008542068961835908,0.003,0.017090909090909094,0.2,0.04200314824879103,0.06266666666666668,0.8274545454545454,1.28,0.2652903601841039,3.034,0.37490909090909097,1.15,0.305023830528178,1.374666666666667,0.0,0.0,0.0,0.0,1.054909090909091,1.38,0.21751382591184842,3.8680000000000003,1.7681818181818185,2.15,0.2796139605637543,6.483333333333334,1.6507272727272728,2.5,0.593410342605135,6.052666666666667,0.003363636363636364,0.15,0.020372765810681173,0.012333333333333333,0.542,0.95,0.27646732504616495,1.9873333333333334,0.07472727272727274,0.35,0.08498886655331114,0.274,0.10736363636363637,0.45,0.13820720460583333,0.39366666666666666,0.6410909090909092,1.06,0.23392052051360387,2.350666666666667,0.6631818181818183,1.08,0.2828199935653959,2.431666666666667,0.10963636363636363,0.9,0.21035436453205805,0.40199999999999997,0.6818181818181818,0.9363636363636364,0.0,0.7909090909090909,0.9363636363636364,0.17272727272727273,0.0,0.9727272727272728,1.0,1.0,0.0,0.6818181818181818,0.0,0.0,0.4,0.05454545454545454,0.0,0.07272727272727272
49,18068.1,85.967,89.633,1.7686,2.15,Marcus,polite,1,4,smile,polite,1,0.75,0.45809090909090905,1.66,0.44074007069627263,1.6796666666666664,0.06109090909090909,0.84,0.16950916014157122,0.224,0.0008181818181818182,0.09,0.008542068961835908,0.003,0.017090909090909094,0.2,0.04200314824879103,0.06266666666666668,0.8274545454545454,1.28,0.2652903601841039,3.034,0.37490909090909097,1.15,0.305023830528178,1.374666666666667,0.0,0.0,0.0,0.0,1.054909090909091,1.38,0.21751382591184842,3.8680000000000003,1.7681818181818185,2.15,0.2796139605637543,6.483333333333334,1.6507272727272728,2.5,0.593410342605135,6.052666666666667,0.003363636363636364,0.15,0.020372765810681173,0.012333333333333333,0.542,0.95,0.27646732504616495,1.9873333333333334,0.07472727272727274,0.35,0.08498886655331114,0.274,0.10736363636363637,0.45,0.13820720460583333,0.39366666666666666,0.6410909090909092,1.06,0.23392052051360387,2.350666666666667,0.6631818181818183,1.08,0.2828199935653959,2.431666666666667,0.10963636363636363,0.9,0.21035436453205805,0.40199999999999997,0.6818181818181818,0.9363636363636364,0.0,0.7909090909090909,0.9363636363636364,0.17272727272727273,0.0,0.9727272727272728,1.0,1.0,0.0,0.6818181818181818,0.0,0.0,0.4,0.05454545454545454,0.0,0.07272727272727272
50,18068.1,141.533,148.2,1.6744,2.49,Christina,polite,1,4,smile,polite,1,1.0,1.3383,2.02,0.30004351351095726,8.922,0.37515,0.91,0.26605070475381193,2.501,0.00015,0.01,0.0012155245781143218,0.001,0.021850000000000005,0.26,0.05109870350605777,0.1456666666666667,0.7612000000000001,1.24,0.2288417794022761,5.074666666666667,0.5409999999999999,1.75,0.356524893941503,3.6066666666666665,0.0,0.0,0.0,0.0,0.97465,1.39,0.17936799463672443,6.4976666666666665,1.6654999999999998,2.49,0.3991362549305688,11.103333333333332,1.9663,2.57,0.4967366606160653,13.108666666666666,0.004750000000000001,0.33,0.03442292114275023,0.03166666666666667,0.27625,0.73,0.16126201505624316,1.8416666666666666,0.11250000000000002,0.49,0.12208091578948777,0.7500000000000001,0.0,0.0,0.0,0.0,0.7160499999999999,1.31,0.3772106805221718,4.773666666666666,0.6263500000000001,1.2,0.29160448813418494,4.175666666666667,0.31389999999999996,1.53,0.4533506258956747,2.0926666666666667,1.0,1.0,0.0,0.6,0.64,0.41,0.0,0.89,1.0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.24
50,18068.1,141.533,148.2,1.6744,2.49,Julia,polite,1,4,smile,polite,1,1.0,1.3383,2.02,0.30004351351095726,8.922,0.37515,0.91,0.26605070475381193,2.501,0.00015,0.01,0.0012155245781143218,0.001,0.021850000000000005,0.26,0.05109870350605777,0.1456666666666667,0.7612000000000001,1.24,0.2288417794022761,5.074666666666667,0.5409999999999999,1.75,0.356524893941503,3.6066666666666665,0.0,0.0,0.0,0.0,0.97465,1.39,0.17936799463672443,6.4976666666666665,1.6654999999999998,2.49,0.3991362549305688,11.103333333333332,1.9663,2.57,0.4967366606160653,13.108666666666666,0.004750000000000001,0.33,0.03442292114275023,0.03166666666666667,0.27625,0.73,0.16126201505624316,1.8416666666666666,0.11250000000000002,0.49,0.12208091578948777,0.7500000000000001,0.0,0.0,0.0,0.0,0.7160499999999999,1.31,0.3772106805221718,4.773666666666666,0.6263500000000001,1.2,0.29160448813418494,4.175666666666667,0.31389999999999996,1.53,0.4533506258956747,2.0926666666666667,1.0,1.0,0.0,0.6,0.64,0.41,0.0,0.89,1.0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.24
